lp;czas;nr rej
7064;19:53:22;CB4988
7065;19:53:28;AC1035
7066;19:53:32;AC7985
7067;19:53:34;CB4632
7068;19:53:44;CC4178
7069;19:53:49;AB5440
7070;19:54:01;BC7516
7071;19:54:05;AB3465
7072;19:54:11;CA3240
7073;19:54:22;BB7071
7074;19:54:27;BC2627
7075;19:54:31;CA9055
7076;19:54:37;CB8621
7077;19:54:46;CA5043
7078;19:54:55;BB4819
7079;19:55:07;CB6692
7080;19:55:09;BC3164
7081;19:55:12;AA7309
7082;19:55:17;CA7030
7083;19:55:21;BC1328
7084;19:55:25;AA5335
7085;19:55:32;AC1606
7086;19:55:45;AA6950
7087;19:55:59;AC5273
7088;19:56:04;AB3558
7089;19:56:19;CB7836
7090;19:56:21;AB5090
7091;19:56:32;BB7032
7092;19:56:37;BC8396
7093;19:56:51;BC7369
7094;19:56:55;CB8532
7095;19:57:02;CC1037
7096;19:57:12;BC2894
7097;19:57:20;BA4701
7098;19:57:34;CC2389
7099;19:57:41;BC1554
7100;19:57:51;CA4225
7101;19:57:52;BA5256
7102;19:57:53;CA7769
7103;19:57:57;AB3412
7104;19:58:08;CC1290
7105;19:58:20;BA3286
7106;19:58:26;BC5956
7107;19:58:35;BA4379
7108;19:58:47;BA9285
7109;19:58:56;AB5378
7110;19:59:01;AA9260
7111;19:59:11;CA4117
7112;19:59:23;AB7136
7113;19:59:37;CB2334
7114;19:59:40;CA5217
7115;19:59:48;BB3689
7116;19:59:57;CB2496
7117;20:00:11;CC4052
7118;20:00:17;BB3689
7119;20:00:34;AA4034
7120;20:00:43;CA9612
7121;20:00:45;AB4625
7122;20:00:59;CA4377
7123;20:01:18;CA5764
7124;20:01:21;CC2986
7125;20:01:27;CC3038
7126;20:01:41;AA8709
7127;20:01:59;BA8305
7128;20:02:03;BA9546
7129;20:02:12;CC3156
7130;20:02:26;CB5537
7131;20:02:43;CA4209
7132;20:02:57;BC6942
7133;20:03:17;AC9755
7134;20:03:28;AA1045
7135;20:03:41;BC5258
7136;20:03:45;AC6424
7137;20:03:55;CA8204
7138;20:04:09;CC3120
7139;20:04:20;AC7939
7140;20:04:35;BB7440
7141;20:04:45;AC7247
7142;20:04:54;CA8914
7143;20:05:04;AC1920
7144;20:05:12;AC7981
7145;20:05:26;BC8422
7146;20:05:36;AC5506
7147;20:05:53;BB4863
7148;20:06:02;CA2289
7149;20:06:04;CA9695
7150;20:06:15;AA2917
7151;20:06:19;BC8465
7152;20:06:35;BC1931
7153;20:06:40;CB8812
7154;20:06:56;BC6987
7155;20:06:58;AC6232
7156;20:07:09;AC3737
7157;20:07:32;BC7803
7158;20:07:42;BC6326
7159;20:08:04;AC4370
7160;20:08:22;AA7386
7161;20:08:49;BC2569
7162;20:08:56;BA6030
7163;20:08:59;AA2290
7164;20:09:12;BA5518
7165;20:09:22;CA1172
7166;20:09:32;AA1035
7167;20:09:48;CA6942
7168;20:10:12;CB5277
7169;20:10:22;BA9776
7170;20:10:41;AC8352
7171;20:11:10;AC9314
7172;20:11:18;AC8319
7173;20:11:29;CA3549
7174;20:11:44;BC1324
7175;20:11:55;CA2790
7176;20:12:07;CA4820
7177;20:12:24;AB8480
7178;20:12:31;BA3160
7179;20:12:48;AA7466
7180;20:12:55;AA7895
7181;20:13:14;BC4623
7182;20:13:33;AB8201
7183;20:13:44;AA2188
7184;20:14:08;BC6643
7185;20:14:30;CA2209
7186;20:14:33;BB7758
7187;20:14:52;BC5473
7188;20:15:04;AB7842
7189;20:15:20;AA5844
7190;20:15:29;CA5554
7191;20:15:34;BA2272
7192;20:15:53;CC5870
7193;20:16:05;AA5216
7194;20:16:15;AB1795
7195;20:16:28;CC8010
7196;20:16:38;BC5137
7197;20:16:49;CC5235
7198;20:17:00;BA3923
7199;20:17:02;BB3763
7200;20:17:27;BC6119
7201;20:17:46;CA9987
7202;20:18:04;AB9350
7203;20:18:10;CB4306
7204;20:18:33;AA3444
7205;20:18:45;AA4754
7206;20:18:49;BB2165
7207;20:18:57;CA9763
7208;20:19:03;CA4795
7209;20:19:06;AA2969
7210;20:19:15;AB9018
7211;20:19:24;AA7590
7212;20:19:26;BA7378
7213;20:19:42;AB3027
7214;20:19:45;BC1984
7215;20:19:54;BA4689
7216;20:20:02;BB7664
7217;20:20:11;BC4781
7218;20:20:12;CC6371
7219;20:20:24;CB1970
7220;20:20:33;AC8061
7221;20:20:41;AA6678
7222;20:20:59;AA8093
7223;20:21:12;AB4127
7224;20:21:20;CA4023
7225;20:21:39;BB2070
7226;20:21:52;AA9005
7227;20:21:58;AA5502
7228;20:22:18;AA4325
7229;20:22:37;BB1585
7230;20:22:56;AC8321
7231;20:23:05;AC4955
7232;20:23:14;AA1284
7233;20:23:21;CA1258
7234;20:23:42;CA4554
7235;20:23:54;CC6478
7236;20:24:19;BA6601
7237;20:24:39;AA3702
7238;20:24:54;BA5075
7239;20:25:07;AA1534
7240;20:25:21;BB1429
7241;20:25:33;BB2885
7242;20:25:46;CA5841
7243;20:26:00;AC1782
7244;20:26:13;CC1053
7245;20:26:17;CC3620
7246;20:26:25;BC2942
7247;20:26:34;AC6284
7248;20:26:48;AB1867
7249;20:27:01;CC6666
7250;20:27:22;CA4282
7251;20:27:27;AB5256
7252;20:27:32;CA2572
7253;20:27:48;BA4783
7254;20:28:10;BA4582
7255;20:28:15;AC2305
7256;20:28:33;BA1178
7257;20:28:46;BA9099
7258;20:29:06;BC3823
7259;20:29:08;AC1060
7260;20:29:14;AC9575
7261;20:29:19;CA6354
7262;20:29:23;CC2925
7263;20:29:35;CC5037
7264;20:29:48;BB7562
7265;20:29:57;BA6965
7266;20:30:09;AC9920
7267;20:30:13;CA2907
7268;20:30:26;CA8514
7269;20:30:42;CB3179
7270;20:31:01;CC1605
7271;20:31:21;BB2259
7272;20:31:40;BC1921
7273;20:31:48;CA8148
7274;20:31:50;AB6563
7275;20:32:10;CC4629
7276;20:32:18;CC5552
7277;20:32:30;CB3448
7278;20:32:45;BC1195
7279;20:32:57;BC9269
7280;20:33:11;BC8744
7281;20:33:25;BC4140
7282;20:33:28;CC6980
7283;20:33:32;CC5393
7284;20:33:47;CA2231
7285;20:34:12;BC8186
7286;20:34:22;BC3020
7287;20:34:43;BC4273
7288;20:35:11;CC5421
7289;20:35:32;BA5577
7290;20:35:40;CB9531
7291;20:35:53;AA7063
7292;20:36:12;AB6050
7293;20:36:21;AA5620
7294;20:36:33;CC6485
7295;20:36:46;BA9486
7296;20:37:02;CA3953
7297;20:37:08;BC5735
7298;20:37:24;BB9964
7299;20:37:38;CB7178
7300;20:37:56;AA6334
7301;20:38:00;BA1088
7302;20:38:09;AA8141
7303;20:38:26;BA9255
7304;20:38:46;BB2782
7305;20:38:50;BB9487
7306;20:39:01;CC9727
7307;20:39:13;BA3131
7308;20:39:15;AC5902
7309;20:39:24;CB8046
7310;20:39:26;AA3157
7311;20:39:32;BB8673
7312;20:39:34;CA5301
7313;20:39:48;AB6981
7314;20:39:59;CB6984
7315;20:40:25;BA3380
7316;20:40:31;CA4688
7317;20:40:45;BB9092
7318;20:40:55;BA2694
7319;20:41:11;BA4645
7320;20:41:18;AA9156
7321;20:41:35;CA4424
7322;20:41:43;CC7690
7323;20:41:56;BA6463
7324;20:41:58;CA1087
7325;20:42:14;BC7507
7326;20:42:26;AC3926
7327;20:42:32;CB1580
7328;20:42:47;CA1798
7329;20:43:15;BB3322
7330;20:43:29;BB7655
7331;20:43:34;BC5204
7332;20:43:53;BC6879
7333;20:44:07;AC6113
7334;20:44:25;AC8231
7335;20:44:48;BA2564
7336;20:44:52;AB8343
7337;20:45:04;AB5949
7338;20:45:17;BB4494
7339;20:45:28;AC7418
7340;20:45:42;CC3724
7341;20:45:51;CA6205
7342;20:46:06;BA1740
7343;20:46:13;AB4346
7344;20:46:29;CA2662
7345;20:46:36;CB7833
7346;20:46:53;AC1146
7347;20:47:09;CC3102
7348;20:47:24;BA7451
7349;20:47:42;CA7922
7350;20:47:57;BB9617
7351;20:48:17;BB4033
7352;20:48:22;BC7481
7353;20:48:48;BC6419
7354;20:48:53;AC6114
7355;20:49:11;CA7597
7356;20:49:21;CC9757
7357;20:49:27;CB4187
7358;20:49:42;CC1058
7359;20:49:55;BB7944
7360;20:50:06;AB2522
7361;20:50:28;CC2695
7362;20:50:33;AC2561
7363;20:50:49;CC1216
7364;20:51:02;BC5911
7365;20:51:03;BC6380
7366;20:51:21;CA8204
7367;20:51:41;AC2397
7368;20:51:48;BB4793
7369;20:52:05;AC7939
7370;20:52:21;AC7247
7371;20:52:31;BA4605
7372;20:52:45;AC4617
7373;20:53:08;AC7427
7374;20:53:10;BA6536
7375;20:53:18;AC7981
7376;20:53:32;BB3937
7377;20:53:40;AC5506
7378;20:53:42;BC5424
7379;20:53:47;AA6194
7380;20:53:55;BA9059
7381;20:54:08;AC6791
7382;20:54:34;CB6466
7383;20:54:46;AA2005
7384;20:54:53;AB1158
7385;20:55:08;CC4894
7386;20:55:20;AC6544
7387;20:55:29;CB9217
7388;20:55:45;BB2572
7389;20:55:58;CB9404
7390;20:56:09;AB4238
7391;20:56:29;BC8146
7392;20:56:43;BC2100
7393;20:56:57;AB2499
7394;20:57:07;AA2175
7395;20:57:23;AB3507
7396;20:57:38;AB1616
7397;20:57:42;AB8839
7398;20:57:56;CB6449
7399;20:58:14;BA1406
7400;20:58:38;BC3028
7401;20:58:43;BB7472
7402;20:58:58;BC8989
7403;20:59:04;BA7660
7404;20:59:07;AB4729
7405;20:59:31;BB3689
7406;20:59:48;AB7363
7407;21:00:04;AC9789
7408;21:00:11;BB3689
7409;21:00:21;BA8123
7410;21:00:45;BC5995
7411;21:01:12;AB7282
7412;21:01:23;AC1678
7413;21:01:40;CA8204
7414;21:02:05;AC7939
7415;21:02:20;AC7247
7416;21:02:42;AC7981
7417;21:03:07;AC5506
7418;21:03:30;CB9913
7419;21:03:49;BC5776
7420;21:04:01;CC5118
7421;21:04:21;AC7081
7422;21:04:34;AA8334
7423;21:04:56;CC1294
7424;21:05:16;BC4911
7425;21:05:23;CC9632
7426;21:05:47;AB4221
7427;21:06:17;AA2100
7428;21:06:39;BB7681
7429;21:07:00;AB6410
7430;21:07:12;CA2819
7431;21:07:25;CA9603
7432;21:07:37;AA1406
7433;21:07:45;BA4400
7434;21:07:59;BB3306
7435;21:08:09;AB1743
7436;21:08:11;AC2763
7437;21:08:15;CA5027
7438;21:08:25;BC6547
7439;21:08:31;CB9998
7440;21:08:34;CC8623
7441;21:08:36;AB9859
7442;21:08:41;BB5165
7443;21:08:56;CA3530
7444;21:09:03;BC7583
7445;21:09:15;CA3608
7446;21:09:21;BB5567
7447;21:09:27;CC9824
7448;21:09:40;AB2716
7449;21:09:45;CC3853
7450;21:09:57;AA2095
7451;21:10:06;BA2382
7452;21:10:14;BB4017
7453;21:10:43;AB1199
7454;21:10:57;AB1138
7455;21:11:10;BB3961
7456;21:11:33;BC7884
7457;21:11:52;CA1878
7458;21:12:18;CB9841
7459;21:12:42;AA9874
7460;21:13:05;AC4926
7461;21:13:14;CA5161
7462;21:13:30;BC1225
7463;21:13:43;CA6877
7464;21:13:57;CA3146
7465;21:14:14;BA1410
7466;21:14:39;BA1506
7467;21:15:06;CB4095
7468;21:15:23;BB8782
7469;21:15:37;BB4195
7470;21:15:55;CA4138
7471;21:16:10;CC6493
7472;21:16:30;AA7853
7473;21:16:43;AB3609
7474;21:16:55;CB9808
7475;21:17:01;BC3884
7476;21:17:22;BA2662
7477;21:17:49;BC4462
7478;21:18:01;AC5218
7479;21:18:22;AB5296
7480;21:18:41;BA3446
7481;21:18:58;CA5278
7482;21:19:09;BC6482
7483;21:19:29;AB3432
7484;21:19:38;CC9843
7485;21:19:55;BB4394
7486;21:20:08;BB4240
7487;21:20:23;AA3930
7488;21:20:39;CB2006
7489;21:20:52;BB4111
7490;21:21:06;AA7467
7491;21:21:26;AC9364
7492;21:21:47;CA7649
7493;21:22:04;CA5618
7494;21:22:26;BB3718
7495;21:22:53;CB5865
7496;21:23:16;BA4095
7497;21:23:28;CB2933
7498;21:23:49;BB8283
7499;21:24:02;BA7716
7500;21:24:19;CC3247
7501;21:24:42;AB9029
7502;21:24:54;BC3392
7503;21:25:14;BB1996
7504;21:25:30;AB2120
7505;21:25:38;CC8271
7506;21:25:52;BB9533
7507;21:26:00;AC5833
7508;21:26:08;CB4369
7509;21:26:28;CA9611
7510;21:26:54;CB4367
7511;21:27:13;CB8097
7512;21:27:29;AC8965
7513;21:27:42;BB3342
7514;21:27:59;CB5394
7515;21:28:10;AA5337
7516;21:28:15;BB7177
7517;21:28:22;AA4758
7518;21:28:50;BC6713
7519;21:29:05;AB6243
7520;21:29:11;BB7479
7521;21:29:31;AA9383
7522;21:29:55;BA3352
7523;21:30:01;CB2874
7524;21:30:20;BC2323
7525;21:30:35;BA2712
7526;21:30:38;AC8834
7527;21:30:53;BB8008
7528;21:31:11;AA7940
7529;21:31:26;BA4372
7530;21:31:49;AB9411
7531;21:32:06;AC4578
7532;21:32:25;BC9056
7533;21:32:45;BB7812
7534;21:33:05;BC8052
7535;21:33:26;CC1340
7536;21:33:38;CA5316
7537;21:33:57;BA9693
7538;21:34:19;BA2924
7539;21:34:29;BB8683
7540;21:34:47;CA6687
7541;21:35:08;CB4160
7542;21:35:36;AC4073
7543;21:35:46;AC5036
7544;21:36:00;AB2131
7545;21:36:10;AB7102
7546;21:36:29;CC5982
7547;21:36:42;BC5732
7548;21:36:55;AA7628
7549;21:37:16;CB9928
7550;21:37:32;CA2304
7551;21:37:46;AB5701
7552;21:37:55;BC3434
7553;21:38:13;BA7606
7554;21:38:31;AB4397
7555;21:38:41;CB7337
7556;21:38:54;CA9273
7557;21:39:08;AB7072
7558;21:39:15;BC2987
7559;21:39:26;CA1991
7560;21:39:41;CA2842
7561;21:39:58;BB1251
7562;21:40:11;AC7827
7563;21:40:29;BB9164
7564;21:40:53;AB3072
7565;21:40:59;CB3155
7566;21:41:06;BC4483
7567;21:41:25;CA2766
7568;21:41:40;BB3696
7569;21:42:16;BC9806
7570;21:42:38;CC5757
7571;21:42:56;CC3939
7572;21:43:45;BB5360
7573;21:44:11;BC6804
7574;21:44:40;BA2543
7575;21:45:22;CA3563
7576;21:45:41;AB2380
7577;21:46:02;AC2079
7578;21:46:29;BB5381
7579;21:46:54;CB4644
7580;21:47:17;AA3381
7581;21:47:34;CA3483
7582;21:47:52;AA4827
7583;21:48:11;BB8613
7584;21:48:19;AB9995
7585;21:48:36;BC3263
7586;21:48:50;AC7645
7587;21:49:03;BC6600
7588;21:49:24;BB7782
7589;21:49:40;AA2724
7590;21:49:56;CC8235
7591;21:50:20;CC8796
7592;21:50:30;AA3278
7593;21:50:44;CA7894
7594;21:50:58;CA8204
7595;21:51:22;BB1847
7596;21:51:33;AC7939
7597;21:51:50;BA2287
7598;21:52:09;AC7247
7599;21:52:28;AA1222
7600;21:52:39;AC7981
7601;21:52:55;AC5506
7602;21:52:59;CA9141
7603;21:53:17;CC4770
7604;21:53:33;CC2221
7605;21:53:47;AC6972
7606;21:54:01;BC6352
7607;21:54:25;BB9366
7608;21:54:49;BC9072
7609;21:55:11;CA4782
7610;21:55:37;CA6834
7611;21:56:01;CC8548
7612;21:56:30;BC1493
7613;21:56:53;AB3497
7614;21:57:04;CA2424
7615;21:57:15;CA3024
7616;21:57:26;CA4900
7617;21:57:42;AB2356
7618;21:57:44;CC7503
7619;21:58:01;BC9231
7620;21:58:21;AB9772
7621;21:58:23;AA2765
7622;21:58:39;BC8361
7623;21:58:45;CB1781
7624;21:58:52;CC2078
7625;21:59:09;CC9423
7626;21:59:19;AA9521
7627;21:59:25;AC3393
7628;21:59:40;BB3689
7629;21:59:56;BC6921
7630;22:00:25;AB4691
7631;22:00:36;BB3689
7632;22:01:13;AB2896
7633;22:01:39;BC2695
7634;22:01:46;CA7287
7635;22:01:53;BC3725
7636;22:02:18;CA3269
7637;22:02:37;BA9547
7638;22:02:51;BC8812
7639;22:03:17;CA6674
7640;22:03:32;CC7574
7641;22:03:59;AB2398
7642;22:04:08;BA7447
7643;22:04:13;CA4822
7644;22:04:32;CC2678
7645;22:05:00;CA8204
7646;22:05:15;AC6571
7647;22:05:31;AC7939
7648;22:05:51;AB2191
7649;22:06:08;AC7247
7650;22:06:20;CB9174
7651;22:06:32;BC6288
7652;22:06:48;AC7981
7653;22:07:29;CA5128
7654;22:07:55;AC5506
7655;22:08:03;CC2559
7656;22:08:20;AC7010
7657;22:08:45;CC6531
7658;22:08:49;AA2992
7659;22:09:33;AC5428
7660;22:09:57;AA8296
7661;22:10:05;BB8286
7662;22:10:25;CB5837
7663;22:10:42;CB7028
7664;22:10:45;BB4536
7665;22:11:00;AC1380
7666;22:11:16;AB2458
7667;22:11:31;BA8151
7668;22:11:44;AC1485
7669;22:12:12;CA4977
7670;22:12:36;AC6620
7671;22:12:47;CC9973
7672;22:13:14;AA4152
7673;22:13:26;AC1785
7674;22:13:42;BC4943
7675;22:14:00;AB6103
7676;22:14:13;BC4220
7677;22:14:18;AC5066
7678;22:14:48;BB2828
7679;22:14:51;BC9824
7680;22:15:00;AB1522
7681;22:15:31;AC7165
7682;22:15:49;CA5526
7683;22:16:09;CB1651
7684;22:16:38;BC7375
7685;22:17:02;BC7371
7686;22:17:15;BC8927
7687;22:17:29;AC3627
7688;22:17:46;CC1875
7689;22:18:01;CC3383
7690;22:18:13;CA3652
7691;22:18:31;CA5010
7692;22:18:47;AC3629
7693;22:19:01;BC1287
7694;22:19:15;BB6980
7695;22:19:37;BC7493
7696;22:20:15;BA1592
7697;22:20:45;AB1163
7698;22:21:04;AB1172
7699;22:21:24;CA8684
7700;22:21:29;AC7877
7701;22:21:59;BA3483
7702;22:22:21;CC9155
7703;22:22:29;AB2208
7704;22:22:47;CA6173
7705;22:22:53;CA7631
7706;22:23:20;BC8174
7707;22:23:39;BC1175
7708;22:24:05;BB9194
7709;22:24:21;BC4921
7710;22:24:34;BC4596
7711;22:24:50;CA9059
7712;22:24:54;AC1719
7713;22:25:04;AA9726
7714;22:25:23;BC4982
7715;22:25:44;CC3440
7716;22:26:00;AA8768
7717;22:26:20;BA1603
7718;22:26:28;BB9500
7719;22:26:39;AA5175
7720;22:26:44;BC7888
7721;22:26:55;CA1141
7722;22:27:05;CC2590
7723;22:27:13;CB9922
7724;22:27:14;CA1448
7725;22:27:21;BB9872
7726;22:27:29;CB1365
7727;22:27:42;BB6697
7728;22:27:55;BC3595
7729;22:28:11;CC8378
7730;22:28:17;AA7902
7731;22:28:36;CB1126
7732;22:28:59;BB3325
7733;22:29:21;AC1351
7734;22:29:37;CB3048
7735;22:29:55;BB2624
7736;22:31:43;AA2292
7737;22:33:12;AC1796
7738;22:35:52;CB4600
7739;22:36:16;BC4990
7740;22:37:25;AA2685
7741;22:38:52;BB7205
7742;22:39:09;BC1584
7743;22:39:26;AA8313
7744;22:39:50;BB5372
7745;22:40:35;CB6372
7746;22:41:48;CC5248
7747;22:43:42;CA1826
7748;22:44:41;AB5145
7749;22:45:49;AC7195
7750;22:46:07;CA5190
7751;22:47:08;CB1521
7752;22:47:46;CB1832
7753;22:48:11;BA3032
7754;22:48:28;BB5826
7755;22:48:40;CA2966
7756;22:48:46;CA9682
7757;22:49:14;BC7357
7758;22:49:31;AB3908
7759;22:49:59;AB1567
7760;22:50:17;CA1861
7761;22:50:35;BA8320
7762;22:50:42;AA6634
7763;22:50:47;BB4158
7764;22:50:53;CA8204
7765;22:51:00;AC7939
7766;22:51:27;AC7247
7767;22:51:43;AC7981
7768;22:51:58;AC5506
7769;22:52:22;CB4635
7770;22:52:39;BB8794
7771;22:53:04;CB3976
7772;22:53:20;AA2231
7773;22:53:32;BC6347
7774;22:53:51;AA2180
7775;22:54:16;AB3891
7776;22:54:37;BA8726
7777;22:54:47;CB6558
7778;22:54:53;BA5601
7779;22:55:20;BC6187
7780;22:55:25;BA6079
7781;22:55:41;BA9866
7782;22:55:59;CA8663
7783;22:56:21;AA5055
7784;22:56:32;AA8175
7785;22:56:47;CC9523
7786;22:57:01;BA4836
7787;22:57:16;AB1366
7788;22:57:29;CB6004
7789;22:57:30;BB9090
7790;22:57:37;BC1006
7791;22:57:50;AA5802
7792;22:57:58;BB8871
7793;22:57:59;CB6841
7794;22:58:26;CC5471
7795;22:58:37;CA3557
7796;22:58:50;BB8228
7797;22:59:15;BA8481
7798;22:59:30;AB7113
7799;22:59:36;BB3689
7800;22:59:50;AC7138
7801;23:01:30;BB3689
7802;23:01:37;CC7857
7803;23:02:03;CA8468
7804;23:02:30;BA4475
7805;23:02:39;CC9410
7806;23:03:02;AB5207
7807;23:03:32;CC8470
7808;23:05:14;AB8971
7809;23:05:26;BC2682
7810;23:06:00;BB3687
7811;23:07:00;CA7154
7812;23:07:10;AB2146
7813;23:08:14;CB6584
7814;23:08:25;BB1798
7815;23:08:37;AC7540
7816;23:08:44;BA8703
7817;23:09:04;CA8204
7818;23:09:08;BB5367
7819;23:09:57;AC2317
7820;23:10:15;AA9002
7821;23:10:31;CA8204
7822;23:10:50;BA5648
7823;23:10:54;AB8942
7824;23:13:05;AC9952
7825;23:13:39;AA6888
7826;23:13:55;CB9653
7827;23:16:13;AB6620
7828;23:16:52;AB8001
7829;23:17:09;AB4451
7830;23:18:10;CB7436
7831;23:18:31;CB2988
7832;23:19:06;CB6019
7833;23:19:25;BC3750
7834;23:19:54;CB2615
7835;23:20:10;AC1690
7836;23:20:55;BC6787
7837;23:21:12;CC3371
7838;23:21:26;BB3825
7839;23:21:44;CC5673
7840;23:22:06;AB5711
7841;23:22:14;CB8907
7842;23:22:29;CC3678
7843;23:23:18;CC3982
7844;23:23:22;CA9345
7845;23:23:26;AA9745
7846;23:23:57;AB2756
7847;23:24:11;AB9480
7848;23:24:28;BA1914
7849;23:24:45;AC3747
7850;23:25:02;BA5821
7851;23:25:47;CC1948
7852;23:26:08;BB8883
7853;23:28:10;BB1776
7854;23:28:31;BC9009
7855;23:28:37;CA5254
7856;23:29:00;BC5739
7857;23:29:22;AB6254
7858;23:29:39;BB9785
7859;23:30:00;CC2740
7860;23:30:11;CA5154
7861;23:30:58;CA8644
7862;23:32:07;BB9313
7863;23:32:11;BB6257
7864;23:32:42;BC4849
7865;23:33:11;AC6503
7866;23:33:44;BC1504
7867;23:33:50;CC7885
7868;23:36:05;CC5831
7869;23:37:20;BB1056
7870;23:37:30;BA6969
7871;23:37:47;CA5646
7872;23:38:05;AC3903
7873;23:38:41;CA7804
7874;23:40:04;CC3202
7875;23:40:24;CB2947
7876;23:43:28;BB3485
7877;23:43:58;BB7531
7878;23:44:06;BC6346
7879;23:44:26;CB8373
7880;23:44:39;AB7470
7881;23:49:00;AB8118
7882;23:49:21;BC8313
7883;23:49:36;CC4080
7884;23:49:48;CA2759
7885;23:50:33;AC3906
7886;23:50:43;BA2378
7887;23:51:14;AA6179
7888;23:51:31;CC4230
7889;23:52:28;CA6053
7890;23:53:07;AA6504
7891;23:53:19;AC2819
7892;23:54:09;BB5096
7893;23:55:36;CB5370
7894;23:55:55;AC6776
7895;23:56:02;CC7156
7896;23:56:27;BC6524
7897;23:56:41;BC8918
7898;23:57:11;BC8741
7899;23:57:27;CB8676
7900;23:58:52;AA9638
